ref_num,area,city,district,Mukatat,piece_num,date,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
16354283,منطقة الرياض,المزاحميه,أخرى,أخرى,56,3/6/2022,زراعي,أرض زراعية,1,419600,10490.46,39.9982
16351007,منطقة الرياض,المزاحميه,أخرى,أخرى,57,3/6/2022,زراعي,أرض زراعية,1,153968,11843.74,12.9999
16357015,منطقة الرياض,المزاحميه,الربيع الثانى,أخرى,1655,3/6/2022,زراعي,أرض زراعية,1,230000,2000.0,115.0
16359738,منطقة الرياض,المزاحميه,الربيع الثانى,أخرى,504,3/6/2022,زراعي,أرض زراعية,1,483500,2000.0,241.75
16360404,منطقة الرياض,المزاحميه,الواحه,أخرى,1267,3/6/2022,زراعي,أرض زراعية,1,400000,2000.0,200.0
16352263,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,12,3/6/2022,زراعي,أرض زراعية,1,250000,4625.0,54.054
16358758,منطقة الرياض,حريملاء,القرينة,377,30,3/6/2022,زراعي,أرض زراعية,1,750000,2009.92,373.1491
16351048,منطقة الرياض,ضرماء,السالمية حى السالمية,أخرى,4467,3/6/2022,زراعي,أرض زراعية,1,230000,2000.0,115.0
16354532,منطقة الرياض,ضرماء,حي/أخرى,أخرى,707,3/6/2022,زراعي,أرض زراعية,1,397150,3055.0,130.0
16354243,منطقة الرياض,ضرماء,حي/أخرى,أخرى,708,3/6/2022,زراعي,أرض زراعية,1,388700,2990.0,130.0
16352566,منطقة مكة المكرمة,الطائف,الجال,1988,2/2,3/6/2022,زراعي,شقة,1,617500,209.37,2949.3241
16352952,منطقة مكة المكرمة,الطائف,القيم,1403,2,3/6/2022,سكني,شقة,1,250000,135.94,1839.0466
16361155,منطقة مكة المكرمة,جده,الربوه,3/471/ع,2/أ,3/6/2022,زراعي,شقة,1,860000,257.02,3346.0431
16355215,منطقة مكة المكرمة,جده,الروابى,14/101/ب/المعدل,1/2,3/6/2022,زراعي,شقة,1,925000,268.5,3445.0651
16361370,منطقة مكة المكرمة,جده,الروابى,14/101/ب/المعدل,4,3/6/2022,سكني,شقة,1,110000,130.1,845.5034
16352589,منطقة مكة المكرمة,جده,الروضة,3/548/ع,9,3/6/2022,سكني,شقة,1,360000,193.35,1861.9084
16356493,منطقة مكة المكرمة,جده,السلامة,3/238/ع,2,3/6/2022,سكني,شقة,1,250000,188.56,1325.8379
16359850,منطقة مكة المكرمة,جده,الصوارى,424/ج/س,1/3,3/6/2022,زراعي,شقة,1,616000,207.33,2971.1088
16357319,منطقة مكة المكرمة,جده,الصوارى,424/ج/س,2/ح1,3/6/2022,زراعي,شقة,1,847000,226.05,3746.9586
16363093,منطقة مكة المكرمة,جده,الصوارى,424/ج/س,3/2,3/6/2022,زراعي,شقة,1,610000,162.66,3750.1536
16359680,منطقة مكة المكرمة,جده,المروة,335/ج/س,1/أ,3/6/2022,زراعي,شقة,1,735000,168.42,4364.0897
16359770,منطقة مكة المكرمة,جده,المروة,335/ج/س,2/1,3/6/2022,زراعي,شقة,1,855000,191.31,4469.1861
16352618,منطقة مكة المكرمة,جده,المروة,337/ج/س,1/2,3/6/2022,زراعي,شقة,1,499500,124.37,4016.2418
16352478,منطقة مكة المكرمة,جده,الواحة,218/ج/س,3/أ,3/6/2022,زراعي,شقة,1,365750,117.11,3123.132
16355040,منطقة مكة المكرمة,جده,الورود,444/ج/س/المعدل,1/3,3/6/2022,زراعي,شقة,1,820000,219.14,3741.9001
16361247,منطقة مكة المكرمة,جده,الورود,444/ج/س/المعدل,4/3,3/6/2022,زراعي,شقة,1,840000,217.95,3854.0949
16357313,منطقة مكة المكرمة,جده,مريخ,433/ج/س,1/2,3/6/2022,زراعي,شقة,1,740000,215.51,3433.7153
16361169,منطقة مكة المكرمة,جده,مريخ,433/ج/س,1/2,3/6/2022,زراعي,شقة,1,270000,118.02,2287.7478
16353585,منطقة مكة المكرمة,جده,مريخ,433/ج/س,15/52,3/6/2022,سكني,شقة,1,320000,114.11,2804.3116
16361216,منطقة مكة المكرمة,جده,مريخ,433/ج/س,2/1,3/6/2022,زراعي,شقة,1,280000,144.21,1941.6129
16361406,منطقة مكة المكرمة,جده,مريخ,433/ج/س,2/1,3/6/2022,زراعي,شقة,1,430000,135.95,3162.9275
16361291,منطقة مكة المكرمة,جده,مريخ,433/ج/س,2/4,3/6/2022,زراعي,شقة,1,420000,203.94,2059.4292
16355431,منطقة مكة المكرمة,جده,مريخ,433/ج/س,3,3/6/2022,سكني,شقة,1,240000,87.65,2738.1631
16360918,منطقة مكة المكرمة,مكة المكرمة,الحمراء,1/29/4,2/2,3/6/2022,زراعي,شقة,1,710000,255.15,2782.6768
16362131,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/29/7,1567/3,3/6/2022,سكني,شقة,1,363000,93.12,3898.1958
16339102,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/20/65,2/ح1,3/6/2022,زراعي,شقة,1,320000,131.65,2430.6874
16361320,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش,1/7/79,1/2,3/6/2022,زراعي,شقة,1,595000,158.46,3754.8908
16352966,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش,1/7/79,4/2,3/6/2022,زراعي,شقة,1,460000,125.29,3671.4821
16359782,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش المعتمد,1/7/79,1/3,3/6/2022,زراعي,شقة,1,360000,134.78,2671.0194
16360143,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش المعتمد,1/7/79,2/2,3/6/2022,زراعي,شقة,1,365000,133.73,2729.38
16355054,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش النموذجى,1/7/78/د,13,3/6/2022,سكني,شقة,1,620000,196.5,3155.2162
16352931,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/7/78/د,3,3/6/2022,سكني,شقة,1,280000,168.37,1663.004
16351902,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/21/26,1322/1/1,3/6/2022,سكني,شقة,1,1000000,597.86,1672.6323
16363171,منطقة مكة المكرمة,مكة المكرمة,مخطط بطحاء قريش,1/7/78/د,13/2/31,3/6/2022,سكني,شقة,1,425000,143.28,2966.2199
16351987,منطقة مكة المكرمة,مكة المكرمة,مخطط ولى العهد 1,1/7/104,3/1,3/6/2022,زراعي,شقة,1,665000,220.12,3021.0794
16350982,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/6,3/6/2022,زراعي,شقة,1,418000,122.53,3411.4094
16326666,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/2,3/6/2022,زراعي,شقة,1,270000,117.35,2300.8095
16355386,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/2,3/6/2022,زراعي,شقة,1,160000,82.22,1945.9985
16356387,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/أ,3/6/2022,زراعي,شقة,1,212000,96.69,2192.5742
16362524,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,711/ت/1415,2/1,3/6/2022,سكني,شقة,1,328500,143.2,2293.9944
16356221,منطقة المدينة المنورة,المدينة المنورة,الرانوناء,716/ت/1416,1/1,3/6/2022,زراعي,شقة,1,715000,230.71,3099.1287
16351016,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,أخرى,بدون,3/6/2022,زراعي,أرض زراعية,1,8000000,40997.18,195.1353
16354713,منطقة القصيم,بريده,أخرى,أخرى,77,3/6/2022,زراعي,أرض زراعية,1,375000,70000.0,5.3571
16354372,منطقة القصيم,بريده,أخرى,أخرى,78,3/6/2022,زراعي,أرض زراعية,1,375000,100000.0,3.75
16300998,منطقة القصيم,بريده,أخرى,أخرى,90,3/6/2022,زراعي,أرض زراعية,1,465000,51837.23,8.9703
16360502,منطقة القصيم,بريده,الربوة,1043/2/ق,1/أ,3/6/2022,زراعي,شقة,1,650000,248.97,2610.7563
16351121,منطقة القصيم,بريده,الريان,1/1400/هـ,2171/2/3,3/6/2022,سكني,شقة,1,100000,85.57,1168.6338
16351193,منطقة القصيم,بريده,الريان,1/1400/هـ,2171/9/3,3/6/2022,سكني,شقة,1,100000,85.57,1168.6338
16338962,منطقة القصيم,بريده,حي/أخرى,أخرى,1,3/6/2022,زراعي,أرض زراعية,1,768150,56900.0,13.5
16338869,منطقة القصيم,بريده,حي/أخرى,أخرى,2,3/6/2022,زراعي,أرض زراعية,1,712800,52800.0,13.5
16351149,المنطقة الشرقية,الاحساء,حي/أخرى,131,1,3/6/2022,سكني,شقة,1,941786,368.32,2556.9776
16295496,المنطقة الشرقية,الاحساء,حي/أخرى,4/712,2/أ,3/6/2022,زراعي,شقة,1,770000,257.06,2995.4096
16357104,المنطقة الشرقية,الدمام,الروضة,826/ش. د,7,3/6/2022,سكني,شقة,1,650000,227.39,2858.525
16361117,المنطقة الشرقية,الدمام,الزهور,836/1,4,3/6/2022,سكني,شقة,1,400000,174.08,2297.7941
16357246,المنطقة الشرقية,الدمام,الصفا,61/1,2,3/6/2022,سكني,شقة,1,310000,173.85,1783.1463
16356223,المنطقة الشرقية,الدمام,النور,1267/ش د,1/2,3/6/2022,زراعي,شقة,1,684000,212.98,3211.5691
16351634,المنطقة الشرقية,العيون,حي/أخرى,أخرى,بدون,3/6/2022,تجاري,أرض زراعية,1,100000,100000.0,1.0
16352367,المنطقة الشرقية,القطيف,حي/أخرى,3/783,9,3/6/2022,سكني,شقة,1,307325,155.08,1981.7191
16355827,المنطقة الشرقية,القطيف,حي/أخرى,3/693,2/6,3/6/2022,زراعي,شقة,1,522500,172.75,3024.602
16355605,المنطقة الشرقية,قرية العليا,بدون,أخرى,2,3/6/2022,زراعي,أرض زراعية,1,600000,69562.0,8.6253
16353701,منطقة عسير,ابها,حي/أخرى,1066/1425/ع/1,6,3/6/2022,سكني,شقة,1,520000,222.81,2333.827
16359558,منطقة عسير,ابها,حي/أخرى,943/1422/ع/1,4,3/6/2022,سكني,شقة,1,572938,180.0,3182.9888
16357872,منطقة عسير,خميس مشيط,حي/أخرى,652/1422/ع/2,4,3/6/2022,سكني,شقة,1,550000,235.0,2340.4255
16354697,منطقة حائل,الشنان,حي/أخرى,أخرى,11/12,3/6/2022,زراعي,أرض زراعية,1,100000,103140.0,0.9695
16356153,منطقة جازان,جيزان,الشاطئ,193,2/1,3/6/2022,زراعي,شقة,1,640000,205.86,3108.9089
16369061,منطقة الرياض,الخرج,حي/أخرى,أخرى,390,3/7/2022,زراعي,أرض زراعية,1,10000,5000.0,2.0
16375650,منطقة الرياض,الدرعيه,العمارية,من القطعة رقم 51,43,3/7/2022,زراعي,أرض زراعية,1,1000000,2000.0,500.0
16375612,منطقة الرياض,الدرعيه,العمارية,من القطعة رقم 51,45,3/7/2022,زراعي,أرض زراعية,1,850000,2000.0,425.0
16371469,منطقة الرياض,الدلم,أخرى,أخرى,1,3/7/2022,سكني,شقة,1,780000,494.6,1577.0319
16372588,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,109/1,3/7/2022,تجاري,شقة,1,310000,118.6,2613.8279
16364864,منطقة الرياض,الرياض,الدريهمية,3271,7/10,3/7/2022,سكني,شقة,1,365984,156.3,2341.5483
16364809,منطقة الرياض,الرياض,الدريهمية,3271,7/13,3/7/2022,سكني,شقة,1,365984,156.3,2341.5483
16364910,منطقة الرياض,الرياض,الدريهمية,3271,7/15,3/7/2022,سكني,شقة,1,365984,156.3,2341.5483
16365216,منطقة الرياض,الرياض,السويدى,3271,189/26,3/7/2022,سكني,شقة,1,328707,140.38,2341.5515
16365253,منطقة الرياض,الرياض,السويدى,3271,189/27,3/7/2022,سكني,شقة,1,356150,152.1,2341.5516
16365129,منطقة الرياض,الرياض,السويدى,3271,189/28,3/7/2022,سكني,شقة,1,328707,140.38,2341.5515
16365144,منطقة الرياض,الرياض,السويدى,3271,189/29,3/7/2022,سكني,شقة,1,349430,149.23,2341.5533
16375952,منطقة الرياض,الرياض,المروة,2041,21/3,3/7/2022,سكني,شقة,1,315000,110.28,2856.3656
16369552,منطقة الرياض,الرياض,المصانع,أخرى,بدون,3/7/2022,سكني,شقة,1,2681184,6702.96,400.0
16368975,منطقة الرياض,الرياض,الملز,أخرى,9/23/8,3/7/2022,سكني,شقة,1,445000,106.19,4190.6017
16374537,منطقة الرياض,الرياض,النرجس,2737,1/1,3/7/2022,زراعي,شقة,1,860000,179.75,4784.4228
